"SurveyNbr","Transect","Replicate","Crew","Seat","Obs","StartDt","EndDt","DistFlown","AvgCondition","ACWSD","ACWSDreport","WindArea","MissingTrackFile","ImputedDistFlown"
3,365601,1,"Crew3916","rf","njc",2/8/2010 0:00:00,2/8/2010 0:00:00,13.14,2.00,1,1,1,0,0
3,365601,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,13.32,3.00,0,0,1,0,0
3,365601,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,13.21,4.00,0,0,1,0,0
3,365601,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,13.47,4.00,0,0,1,0,0
3,365601,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,13.39,4.00,0,0,1,0,0
3,365601,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,13.56,3.00,0,0,1,1,0
3,365601,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,13.35,4.00,0,0,1,1,0
3,365601,6,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,12.96,2.00,0,0,1,0,0
3,365601,6,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,12.88,4.00,0,0,1,1,0
3,370100,1,"Crew3916","lf","tsl",2/8/2010 0:00:00,2/8/2010 0:00:00,16.50,3.00,1,1,0,0,0
3,370100,1,"Crew3916","rf","njc",2/8/2010 0:00:00,2/8/2010 0:00:00,16.32,3.00,1,1,0,0,0
3,370100,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,17.06,5.00,1,1,0,0,0
3,370100,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,17.09,5.00,1,1,0,0,0
3,370100,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,16.79,3.00,0,0,0,0,0
3,370100,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,16.70,2.49,0,0,0,0,0
3,370100,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,16.04,4.00,0,0,0,0,0
3,370100,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,16.47,2.00,0,0,0,0,0
3,370100,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,16.72,4.00,0,0,0,1,0
3,370100,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,15.93,3.00,0,0,0,1,0
3,370100,6,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,16.66,5.00,0,0,0,0,0
3,370100,6,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,16.62,4.00,0,0,0,1,0
3,370101,1,"Crew3916","lf","tsl",2/8/2010 0:00:00,2/8/2010 0:00:00,12.34,3.00,1,1,1,0,0
3,370101,1,"Crew3916","rf","njc",2/8/2010 0:00:00,2/8/2010 0:00:00,12.53,3.00,1,1,1,0,0
3,370101,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,12.40,5.00,1,1,1,0,0
3,370101,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,12.36,5.00,1,1,1,0,0
3,370101,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,12.38,3.00,0,0,1,0,0
3,370101,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,12.60,3.00,0,0,1,0,0
3,370101,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,12.42,4.00,0,0,1,0,0
3,370101,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,12.67,2.00,0,0,1,0,0
3,370101,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,12.84,4.00,0,0,1,1,0
3,370101,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,12.84,3.00,0,0,1,1,0
3,370101,6,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,12.30,5.00,0,0,1,0,0
3,370101,6,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,12.30,4.00,0,0,1,1,0
3,370600,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,15.00,5.00,1,1,0,0,0
3,370600,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,15.23,3.00,1,1,0,0,0
3,370600,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,14.12,2.52,0,0,0,0,0
3,370600,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,14.24,4.00,0,0,0,0,0
3,370600,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,14.20,3.00,0,0,0,0,0
3,370600,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,15.00,3.00,0,0,0,0,0
3,370600,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,14.19,2.00,0,0,0,1,0
3,370600,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,14.16,4.00,0,0,0,1,0
3,370600,6,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,13.18,2.00,0,0,0,0,0
3,370600,6,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,15.97,4.00,0,0,0,1,0
3,370601,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,15.25,5.00,1,1,1,0,0
3,370601,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,15.11,3.00,1,1,1,0,0
3,370601,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,15.31,3.00,0,0,1,0,0
3,370601,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,16.26,4.00,0,0,1,0,0
3,370601,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,15.25,3.00,0,0,1,0,0
3,370601,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,14.66,3.00,0,0,1,0,0
3,370601,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,15.11,2.00,0,0,1,1,0
3,370601,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,15.12,4.00,0,0,1,1,0
3,370601,6,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,15.11,2.00,0,0,1,0,0
3,370601,6,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,15.13,4.00,0,0,1,1,0
3,371100,1,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,18.18,3.00,1,1,0,0,0
3,371100,1,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,18.63,2.00,1,1,0,0,0
3,371100,2,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,18.87,4.00,1,1,0,0,0
3,371100,2,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,19.07,2.00,1,1,0,0,0
3,371100,3,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,18.07,4.00,0,0,0,1,0
3,371100,3,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,17.73,2.00,0,0,0,1,0
3,371100,4,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,18.85,5.00,0,0,0,0,0
3,371100,4,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,18.93,4.00,0,0,0,1,0
3,371101,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,11.34,5.00,1,1,1,0,0
3,371101,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,11.24,4.00,1,1,1,0,0
3,371101,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,11.20,5.00,1,1,1,0,0
3,371101,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,11.26,3.00,1,1,1,0,0
3,371101,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,11.88,3.00,0,0,1,0,0
3,371101,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,12.00,3.00,0,0,1,0,0
3,371101,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,12.40,4.00,0,0,1,0,0
3,371101,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,12.75,2.00,0,0,1,0,0
3,371101,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,11.87,4.00,0,0,1,1,0
3,371101,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,11.97,3.00,0,0,1,1,0
3,371101,6,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,11.97,5.00,0,0,1,0,0
3,371101,6,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,12.07,4.00,0,0,1,1,0
3,371600,1,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,16.77,4.00,1,1,0,0,0
3,371600,1,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,17.07,4.00,1,1,0,0,0
3,371600,2,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,17.01,2.00,1,0,0,0,0
3,371600,2,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,17.48,3.00,1,0,0,0,0
3,371600,3,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,17.19,3.00,0,0,0,1,0
3,371600,3,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,17.01,4.00,0,0,0,1,0
3,371600,4,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,16.76,2.00,0,0,0,0,0
3,371600,4,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,16.90,4.00,0,0,0,1,0
3,371601,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,12.30,5.00,1,1,1,0,0
3,371601,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,12.30,4.00,1,1,1,0,0
3,371601,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,12.83,3.00,0,0,1,0,0
3,371601,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,12.91,3.00,0,0,1,0,0
3,371601,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,13.14,3.00,0,0,1,0,0
3,371601,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,13.44,3.00,0,0,1,0,0
3,371601,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,12.59,4.00,0,0,1,1,0
3,371601,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,12.94,3.00,0,0,1,1,0
3,371601,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,12.69,5.00,0,0,1,0,0
3,371601,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,12.40,5.00,0,0,1,1,0
3,372100,1,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,17.63,4.00,1,1,0,0,0
3,372100,1,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,18.40,2.00,1,1,0,0,0
3,372100,2,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,18.23,3.00,1,1,0,0,0
3,372100,2,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,18.35,2.00,1,1,0,0,0
3,372100,3,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,18.11,4.00,0,0,0,1,0
3,372100,3,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,18.05,2.00,0,0,0,1,0
3,372100,4,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,18.44,4.00,0,0,0,0,0
3,372100,4,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,0.96,4.00,0,0,0,1,0
3,372101,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,10.90,3.00,1,1,1,0,0
3,372101,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,10.87,5.00,1,1,1,0,0
3,372101,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,10.40,2.00,1,1,1,0,0
3,372101,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,10.42,3.00,1,1,1,0,0
3,372101,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,10.73,2.00,0,0,1,0,0
3,372101,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,10.83,3.00,0,0,1,0,0
3,372101,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,10.74,2.00,0,0,1,0,0
3,372101,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,10.94,3.00,0,0,1,0,0
3,372101,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,10.68,2.00,0,0,1,1,0
3,372101,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,10.97,4.00,0,0,1,1,0
3,372101,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,10.62,3.00,0,0,1,0,0
3,372101,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,10.68,5.00,0,0,1,1,0
3,372600,1,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,12.60,3.00,1,1,0,0,0
3,372600,1,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,12.76,4.00,1,1,0,0,0
3,372600,2,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,12.95,2.00,1,0,0,1,0
3,372600,2,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,13.00,3.00,1,0,0,0,0
3,372600,3,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,12.94,3.00,0,0,0,1,0
3,372600,3,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,12.88,4.00,0,0,0,1,0
3,372600,4,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,12.93,2.00,0,0,0,0,0
3,372600,4,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,13.06,4.00,0,0,0,1,0
3,372601,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,8.01,3.00,1,1,1,0,0
3,372601,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,8.01,4.00,1,1,1,0,0
3,372601,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,8.39,4.00,0,0,1,0,0
3,372601,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,8.41,3.00,0,0,1,0,0
3,372601,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,8.34,3.00,0,0,1,0,0
3,372601,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,8.84,3.00,0,0,1,0,0
3,372601,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,8.20,4.00,0,0,1,1,0
3,372601,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,8.59,3.00,0,0,1,1,0
3,372601,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,8.43,5.00,0,0,1,0,0
3,372601,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,7.65,4.00,0,0,1,1,0
3,373100,1,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,19.25,4.00,1,1,0,0,0
3,373100,1,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,19.29,2.00,1,1,0,0,0
3,373100,2,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,19.35,3.00,1,1,0,0,0
3,373100,2,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,19.41,2.00,1,1,0,0,0
3,373100,3,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,19.30,3.00,0,0,0,1,0
3,373100,3,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,19.33,2.58,0,0,0,1,0
3,373100,4,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,19.31,4.00,0,0,0,0,0
3,373100,4,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,19.25,4.00,0,0,0,1,0
3,373101,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,13.61,5.00,1,1,0,0,0
3,373101,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,13.60,4.00,1,1,0,0,0
3,373101,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,13.76,5.00,1,1,0,0,0
3,373101,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,13.81,3.00,1,1,0,0,0
3,373101,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,13.23,3.00,0,0,0,0,0
3,373101,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,13.23,3.00,0,0,0,0,0
3,373101,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,13.88,2.00,0,0,0,0,0
3,373101,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,13.64,3.00,0,0,0,0,0
3,373101,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,13.87,1.43,0,0,0,1,0
3,373101,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,13.97,4.00,0,0,0,1,0
3,373101,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,13.56,3.00,0,0,0,0,0
3,373101,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,11.75,5.00,0,0,0,1,0
3,373600,1,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,23.87,3.00,1,1,0,0,0
3,373600,1,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,24.03,5.00,1,1,0,0,0
3,373600,2,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,24.12,3.00,1,0,0,0,0
3,373600,2,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,24.00,3.00,1,0,0,0,0
3,373600,3,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,23.94,3.00,0,0,0,1,0
3,373600,3,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,24.01,4.00,0,0,0,1,0
3,373600,4,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,24.15,2.00,0,0,0,0,0
3,373600,4,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,24.02,3.00,0,0,0,1,0
3,373601,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,13.28,3.00,1,1,0,0,0
3,373601,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,13.29,4.00,1,1,0,0,0
3,373601,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,13.46,4.00,0,0,0,0,0
3,373601,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,13.45,3.00,0,0,0,0,0
3,373601,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,14.10,3.00,0,0,0,0,0
3,373601,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,14.29,3.00,0,0,0,0,0
3,373601,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,13.59,3.00,0,0,0,1,0
3,373601,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,13.62,3.00,0,0,0,1,0
3,373601,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,13.73,5.00,0,0,0,0,0
3,373601,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,10.94,4.00,0,0,0,1,0
3,374100,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,13.20,5.00,1,1,0,0,0
3,374100,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,13.21,4.00,1,1,0,0,0
3,374100,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,13.36,3.00,1,1,0,0,0
3,374100,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,13.33,3.00,1,1,0,0,0
3,374100,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,13.03,4.00,0,0,0,0,0
3,374100,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,13.04,4.00,0,0,0,0,0
3,374100,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,13.04,2.00,0,0,0,0,0
3,374100,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,13.09,3.00,0,0,0,0,0
3,374100,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,13.10,2.00,0,0,0,1,0
3,374100,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,12.91,3.00,0,0,0,1,0
3,374100,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,12.40,4.00,0,0,0,0,0
3,374100,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,10.62,5.00,0,0,0,1,0
3,374600,1,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,24.21,3.00,1,1,0,0,0
3,374600,1,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,24.42,4.00,1,1,0,1,0
3,374601,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,14.04,2.00,1,1,0,0,0
3,374601,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,13.92,4.00,1,1,0,0,0
3,374601,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,14.47,4.00,0,0,0,0,0
3,374601,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,14.50,4.00,0,0,0,0,0
3,374601,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,14.48,3.00,0,0,0,0,0
3,374601,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,14.71,3.00,0,0,0,0,0
3,374601,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,14.47,3.00,0,0,0,1,0
3,374601,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,14.42,3.00,0,0,0,1,0
3,374601,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,14.45,5.00,0,0,0,0,0
3,374601,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,14.00,4.00,0,0,0,1,0
3,375100,1,"Crew3916","lf","tsl",2/4/2010 0:00:00,2/4/2010 0:00:00,18.56,5.00,1,1,0,0,0
3,375100,1,"Crew3916","rf","hho",2/4/2010 0:00:00,2/4/2010 0:00:00,18.60,3.00,1,1,0,0,0
3,375100,2,"Crew3916","lf","tsl",2/14/2010 0:00:00,2/14/2010 0:00:00,18.69,4.00,1,1,0,0,0
3,375100,2,"Crew3916","rf","njc",2/14/2010 0:00:00,2/14/2010 0:00:00,18.66,4.00,1,1,0,0,0
3,375100,3,"MidCoastReplicates","lf","mdk",1/23/2010 0:00:00,1/23/2010 0:00:00,18.38,4.00,0,0,0,0,0
3,375100,3,"MidCoastReplicates","rf","tel",1/23/2010 0:00:00,1/23/2010 0:00:00,18.24,4.00,0,0,0,0,0
3,375100,4,"MidCoastReplicates","lf","mdk",1/29/2010 0:00:00,1/29/2010 0:00:00,18.60,3.00,0,0,0,0,0
3,375100,4,"MidCoastReplicates","rf","tel",1/29/2010 0:00:00,1/29/2010 0:00:00,18.14,3.00,0,0,0,0,0
3,375100,5,"MidCoastReplicates","lf","mdk",2/17/2010 0:00:00,2/17/2010 0:00:00,18.35,1.00,0,0,0,1,0
3,375100,5,"MidCoastReplicates","rf","pip",2/17/2010 0:00:00,2/17/2010 0:00:00,4.26,3.00,0,0,0,1,0
3,375100,6,"MidCoastReplicates","lf","mdk",3/2/2010 0:00:00,3/2/2010 0:00:00,18.10,4.00,0,0,0,0,0
3,375100,6,"MidCoastReplicates","rf","pip",3/2/2010 0:00:00,3/2/2010 0:00:00,11.11,5.00,0,0,0,1,0
3,375600,1,"MidCoastReplicates","lf","mdk",2/21/2010 0:00:00,2/21/2010 0:00:00,31.07,5.00,1,1,0,0,0
3,375600,1,"MidCoastReplicates","rf","gsb",2/21/2010 0:00:00,2/21/2010 0:00:00,31.16,3.00,1,1,0,1,0
